BANK,LOAN_YEAR,LOAN_MONTH,STATUS,ACCOUNT_ID,ACCOUNT_TYPE,LOAN_AMOUNT
Sky Bank,2020,10,Running Contract,3448,Salary account,1785264
Sky Bank,2020,10,Running Contract,3942,Savings account,1824984
Sky Bank,2020,10,Running Contract,5477,NRI account,20963520
Sky Bank,2020,10,Running Contract,7542,Savings account,16542960
Sky Bank,2020,10,Running Contract,7890,Salary account,3332448
Sky Bank,2020,10,Running Contract,7894,Salary account,10107504
Sky Bank,2020,10,Running Contract,11027,Savings account,625248
Sky Bank,2020,11,Running Contract,1580,Salary account,12820896
Sky Bank,2020,11,Running Contract,7176,NRI account,203940
Sky Bank,2020,11,Running Contract,8158,NRI account,4296888
Sky Bank,2020,11,Running Contract,9631,Salary account,1129512
Sky Bank,2020,12,Running Contract,339,Salary account,4212540
Sky Bank,2020,12,Running Contract,2445,NRI account,8794800
Sky Bank,2020,12,Running Contract,2986,Salary account,867720
Sky Bank,2020,12,Running Contract,4342,Salary account,5106528
Sky Bank,2020,12,Running Contract,4631,NRI account,87528
Sky Bank,2020,12,Running Contract,5602,Salary account,6745152
Sky Bank,2020,12,Running Contract,6157,Salary account,991680
Sky Bank,2020,12,Running Contract,6686,Savings account,4659840
Sky Bank,2020,12,Running Contract,6902,Savings account,345240
Sky Bank,2020,12,Running Contract,7594,Savings account,5218560
Sky Bank,2020,12,Running Contract,7745,Savings account,155088
Sky Bank,2020,12,Running Contract,10280,Salary account,1044360
Sky Bank,2020,12,Running Contract,10711,Savings account,459420
Sky Bank,2020,1,Running Contract,4473,Salary account,657720
Sky Bank,2020,1,Running Contract,5358,Salary account,1981860
Sky Bank,2020,1,Running Contract,5724,Savings account,6279120
Sky Bank,2020,1,Running Contract,11271,Salary account,471240
Sky Bank,2020,3,Running Contract,4681,NRI account,1951488
Sky Bank,2020,3,Running Contract,9235,NRI account,2498400
Sky Bank,2020,3,Running Contract,10351,NRI account,3104640
Sky Bank,2020,3,Running Contract,11069,Salary account,4527168
Sky Bank,2020,4,Running Contract,675,Savings account,1738080
Sky Bank,2020,4,Running Contract,1252,NRI account,1925820
Sky Bank,2020,4,Running Contract,6856,Salary account,2859912
Sky Bank,2020,4,Running Contract,9377,Savings account,1399104
Sky Bank,2020,5,Running Contract,5118,Salary account,958176
Sky Bank,2020,5,Running Contract,6649,Savings account,802080
Sky Bank,2020,6,Running Contract,2516,Salary account,1866432
Sky Bank,2020,6,Running Contract,9353,NRI account,377232
Sky Bank,2020,7,Running Contract,319,NRI account,4059000
Sky Bank,2020,8,Running Contract,4190,NRI account,3652020
Sky Bank,2020,8,Running Contract,8114,NRI account,695100
Sky Bank,2020,8,Running Contract,8169,Salary account,391920
Sky Bank,2020,10,Running Contract,5477,NRI account,1048176
Sky Bank,2019,1,Running Contract,2496,Savings account,8916480
Sky Bank,2019,1,Running Contract,4503,NRI account,10152000
Sky Bank,2019,1,Running Contract,4907,NRI account,5336928
Sky Bank,2019,1,Running Contract,5126,Savings account,1241472
Sky Bank,2019,2,Running Contract,3112,Savings account,10966224
Sky Bank,2019,2,Running Contract,8092,Salary account,2917200
Sky Bank,2019,2,Running Contract,10884,Savings account,5677200
Sky Bank,2019,3,Running Contract,1772,Savings account,12370068
Sky Bank,2019,3,Running Contract,2912,Savings account,30412800
Sky Bank,2019,3,Running Contract,4852,Savings account,12584700
Sky Bank,2019,3,Running Contract,8327,Savings account,21552336
Sky Bank,2019,3,Running Contract,10728,NRI account,7578144
Sky Bank,2019,4,Running Contract,1967,NRI account,17202528
Sky Bank,2019,4,Running Contract,2352,NRI account,3411360
Sky Bank,2019,4,Running Contract,2456,Savings account,10651728
Sky Bank,2019,5,Running Contract,940,Salary account,17625360
Sky Bank,2019,5,Running Contract,3608,Savings account,9689760
Sky Bank,2019,5,Running Contract,5794,Savings account,5562000
Sky Bank,2019,5,Running Contract,7614,NRI account,20197296
Sky Bank,2019,5,Running Contract,8411,Savings account,13237200
Sky Bank,2019,5,Running Contract,8547,Savings account,19204776
Sky Bank,2019,6,Running Contract,1766,NRI account,1953900
Sky Bank,2019,6,Running Contract,2572,Savings account,29160000
Sky Bank,2019,6,Running Contract,5422,NRI account,31354800
Sky Bank,2019,6,Running Contract,9006,Salary account,13046880
Sky Bank,2019,6,Running Contract,9645,NRI account,6693624
Sky Bank,2019,7,Running Contract,1698,NRI account,5394024
Sky Bank,2019,7,Running Contract,1886,Salary account,5686380
Sky Bank,2019,7,Running Contract,2268,Savings account,1191564
Sky Bank,2019,7,Running Contract,3679,NRI account,28471296
Sky Bank,2019,7,Running Contract,5541,NRI account,2284800
Sky Bank,2019,7,Running Contract,6985,Savings account,6483456
Sky Bank,2019,7,Running Contract,8680,NRI account,3171492
Sky Bank,2019,7,Running Contract,9790,NRI account,10315536
Sky Bank,2019,7,Running Contract,10001,Savings account,1294992
Sky Bank,2019,8,Running Contract,2580,NRI account,5181720
Sky Bank,2019,8,Running Contract,4650,NRI account,22512000
Sky Bank,2019,8,Running Contract,4994,Savings account,9303984
Sky Bank,2019,8,Running Contract,6289,NRI account,6593664
Sky Bank,2019,8,Running Contract,6358,Salary account,15682272
Sky Bank,2019,8,Running Contract,9928,NRI account,5181720
Sky Bank,2019,8,Running Contract,11054,NRI account,5956800
Sky Bank,2019,9,Running Contract,2143,Savings account,3501540
Sky Bank,2019,9,Running Contract,2994,NRI account,1706040
Sky Bank,2019,9,Running Contract,6397,Savings account,10680180
Sky Bank,2019,9,Running Contract,7136,Salary account,4966308
Sky Bank,2019,9,Running Contract,8533,Salary account,16708608
Sky Bank,2019,9,Running Contract,10019,NRI account,11696400
Sky Bank,2019,9,Running Contract,10436,NRI account,2067048
Sky Bank,2019,9,Running Contract,10762,Salary account,3992256
Sky Bank,2019,10,Running Contract,501,NRI account,15252840
Sky Bank,2019,10,Running Contract,1862,Salary account,25747800
Sky Bank,2019,10,Running Contract,3230,Savings account,5865984
Sky Bank,2019,10,Running Contract,4447,Salary account,7324272
Sky Bank,2019,10,Running Contract,4585,Salary account,1487088
Sky Bank,2019,10,Running Contract,6688,Salary account,528264
Sky Bank,2019,10,Running Contract,7795,Savings account,34979280
Sky Bank,2019,10,Running Contract,9024,Savings account,4592640
Sky Bank,2019,10,Running Contract,11186,Savings account,24332520
Sky Bank,2019,11,Running Contract,1250,Savings account,5661840
Sky Bank,2019,11,Running Contract,3115,Salary account,11241300
Sky Bank,2019,11,Running Contract,4948,Savings account,17268480
Sky Bank,2019,11,Running Contract,4981,Savings account,9504384
Sky Bank,2019,11,Running Contract,5263,NRI account,19341000
Sky Bank,2019,11,Running Contract,9510,Savings account,6391728
Sky Bank,2019,11,Running Contract,9548,Savings account,1062048
Sky Bank,2019,11,Running Contract,10297,Savings account,21892416
Sky Bank,2019,12,Running Contract,3021,Savings account,4357248
Sky Bank,2019,12,Running Contract,8972,NRI account,1620864
Sky Bank,2019,12,Running Contract,9030,NRI account,11826816
Sky Bank,2019,12,Running Contract,10520,Salary account,11692800
Sky Bank,2019,12,Running Contract,10963,Savings account,9728208
Sky Bank,2019,1,Running Contract,2496,Savings account,11063040
Sky Bank,2019,1,Running Contract,4503,NRI account,10422720
Sky Bank,2019,1,Running Contract,4907,NRI account,7313568
Sky Bank,2019,1,Running Contract,5126,Savings account,834432
Sky Bank,2019,2,Running Contract,3112,Savings account,9241200
Sky Bank,2019,2,Running Contract,8092,Salary account,2805000
Sky Bank,2019,2,Running Contract,10884,Savings account,4201128
Sky Bank,2019,3,Running Contract,1772,Savings account,9328248
Sky Bank,2019,3,Running Contract,2912,Savings account,33073920
Sky Bank,2019,3,Running Contract,4852,Savings account,7892100
Sky Bank,2019,3,Running Contract,8327,Savings account,5202288
Sky Bank,2019,3,Running Contract,10728,NRI account,7578144
Sky Bank,2019,4,Running Contract,1967,NRI account,8725920
Sky Bank,2019,4,Running Contract,2352,NRI account,2472000
Sky Bank,2019,4,Running Contract,2456,Savings account,1607808
Sky Bank,2019,5,Running Contract,940,Salary account,14782560
Sky Bank,2019,5,Running Contract,3608,Savings account,10174248
Sky Bank,2019,5,Running Contract,5794,Savings account,3584400
Sky Bank,2019,5,Running Contract,7614,NRI account,13144272
Sky Bank,2019,5,Running Contract,8411,Savings account,13016580
Sky Bank,2019,5,Running Contract,8547,Savings account,6920640
Sky Bank,2019,6,Running Contract,1766,NRI account,2164320
Sky Bank,2019,6,Running Contract,2572,Savings account,23400000
Sky Bank,2019,6,Running Contract,5422,NRI account,32461440
Sky Bank,2019,6,Running Contract,9006,Salary account,20315856
Sky Bank,2019,7,Running Contract,2268,Savings account,969408
Sky Bank,2019,7,Running Contract,3679,NRI account,5783232
Sky Bank,2019,7,Running Contract,5541,NRI account,1338240
Sky Bank,2019,7,Running Contract,6985,Savings account,1935360
Sky Bank,2019,7,Running Contract,9790,NRI account,1473648
Sky Bank,2019,7,Running Contract,10001,Savings account,533232
Sky Bank,2019,8,Running Contract,2580,NRI account,536040
Sky Bank,2019,8,Running Contract,4650,NRI account,2814000
Sky Bank,2019,8,Running Contract,6289,NRI account,2911488
Sky Bank,2019,8,Running Contract,6358,Salary account,6759600
Sky Bank,2019,8,Running Contract,9928,NRI account,536040
Sky Bank,2019,9,Running Contract,6397,Savings account,5973660
Sky Bank,2019,9,Running Contract,7136,Salary account,2964960
Sky Bank,2019,9,Running Contract,8533,Salary account,522144
Sky Bank,2019,9,Running Contract,10019,NRI account,9357120
Sky Bank,2019,9,Running Contract,10762,Salary account,481824
Sky Bank,2019,10,Running Contract,501,NRI account,3155760
Sky Bank,2019,10,Running Contract,1862,Salary account,11487480
Sky Bank,2019,10,Running Contract,3230,Savings account,1698048
Sky Bank,2019,10,Running Contract,7795,Savings account,33118680
Sky Bank,2019,10,Running Contract,11186,Savings account,19230540
Sky Bank,2019,11,Running Contract,4948,Savings account,2158560
Sky Bank,2019,11,Running Contract,5263,NRI account,5249700
Sky Bank,2019,12,Running Contract,9030,NRI account,9959424
Sky Bank,2019,12,Running Contract,10520,Salary account,3758400
Sky Bank,2019,12,Running Contract,10963,Savings account,5211540
nothern BANK,2019,1,Running Contract,2496,Savings account,6604800
nothern BANK,2019,1,Running Contract,4503,NRI account,6768000
nothern BANK,2019,1,Running Contract,4907,NRI account,4645104
nothern BANK,2019,1,Running Contract,5126,Savings account,1200768
nothern BANK,2019,2,Running Contract,3112,Savings account,10473360
nothern BANK,2019,2,Running Contract,8092,Salary account,2692800
nothern BANK,2019,2,Running Contract,10884,Savings account,5904288
nothern BANK,2019,3,Running Contract,1772,Savings account,9328248
nothern BANK,2019,3,Running Contract,2912,Savings account,28131840
nothern BANK,2019,3,Running Contract,4852,Savings account,11091600
nothern BANK,2019,3,Running Contract,8327,Savings account,13377312
nothern BANK,2019,3,Running Contract,10728,NRI account,8815392
nothern BANK,2019,4,Running Contract,1967,NRI account,13712160
nothern BANK,2019,4,Running Contract,2352,NRI account,3015840
nothern BANK,2019,4,Running Contract,2456,Savings account,9646848
nothern BANK,2019,5,Running Contract,940,Salary account,14498280
nothern BANK,2019,5,Running Contract,3608,Savings account,8074800
nothern BANK,2019,5,Running Contract,5794,Savings account,5562000
nothern BANK,2019,5,Running Contract,7614,NRI account,16029600
nothern BANK,2019,5,Running Contract,8411,Savings account,10810380
nothern BANK,2019,5,Running Contract,8547,Savings account,16436520
nothern BANK,2019,6,Running Contract,1766,NRI account,1833660
nothern BANK,2019,6,Running Contract,2572,Savings account,27720000
nothern BANK,2019,6,Running Contract,5422,NRI account,29510400
nothern BANK,2019,6,Running Contract,9006,Salary account,13046880
nothern BANK,2019,6,Running Contract,9645,NRI account,8455104
nothern BANK,2019,7,Running Contract,1698,NRI account,8374932
nothern BANK,2019,7,Running Contract,1886,Salary account,6823656
nothern BANK,2019,7,Running Contract,2268,Savings account,1090584
nothern BANK,2019,7,Running Contract,3679,NRI account,27136704
nothern BANK,2019,7,Running Contract,5541,NRI account,1958400
nothern BANK,2019,7,Running Contract,6985,Savings account,7064064
nothern BANK,2019,7,Running Contract,8680,NRI account,3942936
nothern BANK,2019,7,Running Contract,9790,NRI account,8306016
nothern BANK,2019,7,Running Contract,10001,Savings account,1161684
nothern BANK,2019,8,Running Contract,2580,NRI account,5539080
nothern BANK,2019,8,Running Contract,4650,NRI account,21708000
nothern BANK,2019,8,Running Contract,4994,Savings account,22484628
nothern BANK,2019,8,Running Contract,6289,NRI account,4881024
nothern BANK,2019,8,Running Contract,6358,Salary account,12437664
nothern BANK,2019,8,Running Contract,9928,NRI account,5539080
nothern BANK,2019,8,Running Contract,11054,NRI account,7297080
nothern BANK,2019,9,Running Contract,2143,Savings account,4287600
nothern BANK,2019,9,Running Contract,2994,NRI account,3022128
nothern BANK,2019,9,Running Contract,6397,Savings account,9413040
nothern BANK,2019,9,Running Contract,7136,Salary account,5262804
nothern BANK,2019,9,Running Contract,8533,Salary account,16882656
nothern BANK,2019,9,Running Contract,10019,NRI account,13060980
nothern BANK,2019,9,Running Contract,10436,NRI account,3426948
nothern BANK,2019,9,Running Contract,10762,Salary account,4405248
nothern BANK,2019,10,Running Contract,501,NRI account,12886020
nothern BANK,2019,10,Running Contract,1862,Salary account,24163320
nothern BANK,2019,10,Running Contract,3230,Savings account,6251904
nothern BANK,2019,10,Running Contract,4447,Salary account,12142872
nothern BANK,2019,10,Running Contract,4585,Salary account,4008672
nothern BANK,2019,10,Running Contract,6688,Salary account,1424016
nothern BANK,2019,10,Running Contract,7795,Savings account,23815680
nothern BANK,2019,10,Running Contract,9024,Savings account,5157888
nothern BANK,2019,10,Running Contract,11186,Savings account,19623000
nothern BANK,2019,11,Running Contract,1250,Savings account,7488240
nothern BANK,2019,11,Running Contract,3115,Salary account,14774280
nothern BANK,2019,11,Running Contract,4948,Savings account,24463680
nothern BANK,2019,11,Running Contract,4981,Savings account,10939008
nothern BANK,2019,11,Running Contract,5263,NRI account,16854300
nothern BANK,2019,11,Running Contract,9510,Savings account,13468284
nothern BANK,2019,11,Running Contract,9548,Savings account,2493504
nothern BANK,2019,11,Running Contract,10297,Savings account,26523504
nothern BANK,2019,12,Running Contract,3021,Savings account,7936416
nothern BANK,2019,12,Running Contract,8972,NRI account,3016608
nothern BANK,2019,12,Running Contract,9030,NRI account,10270656
nothern BANK,2019,12,Running Contract,10520,Salary account,37166400
nothern BANK,2019,12,Running Contract,10963,Savings account,7180344
nanital BANK,2019,4,Running Contract,2456,Savings account,9244896
nanital BANK,2019,5,Running Contract,940,Salary account,13361160
nanital BANK,2019,5,Running Contract,3608,Savings account,11466216
nanital BANK,2019,5,Running Contract,5794,Savings account,9517200
nanital BANK,2019,5,Running Contract,7614,NRI account,16029600
nanital BANK,2019,5,Running Contract,8411,Savings account,11031000
nanital BANK,2019,5,Running Contract,8547,Savings account,10380960
