BANK,ACCOUNT_ID,LAST_TXN_DATE,CLOSING_BALANCE
nothern BANK,2023,31-Dec-21,84319.4
nothern BANK,2024,31-Dec-21,18484.4
nothern BANK,2025,31-Dec-21,17186
nothern BANK,2026,31-Dec-21,48648.9
nothern BANK,2027,31-Dec-21,30264.7
nothern BANK,2028,31-Dec-21,10070.4
nothern BANK,2030,31-Dec-21,57444.2
nothern BANK,2032,31-Dec-21,15021.5
nothern BANK,2033,31-Dec-21,31302
nothern BANK,2034,31-Dec-21,67058.2
nothern BANK,2035,31-Dec-21,66183.9
nothern BANK,2036,31-Dec-21,21903.1
nothern BANK,2037,31-Dec-21,34487.6
nothern BANK,2038,31-Dec-21,33978
nothern BANK,2039,31-Dec-21,43461.4
nothern BANK,2040,31-Dec-21,33773.7
nothern BANK,2041,31-Dec-21,37042.4
nothern BANK,2042,31-Dec-21,13727.2
nothern BANK,2043,31-Dec-21,19400.9
nothern BANK,2044,31-Dec-21,85481.3
nothern BANK,2045,31-Dec-21,29476.2
nothern BANK,2046,31-Dec-21,28607
nothern BANK,2047,31-Dec-21,42332.7
nothern BANK,2048,31-Dec-21,37979.4
nothern BANK,2050,31-Dec-21,46458.6
nothern BANK,2051,31-Dec-21,12941.6
nothern BANK,2052,31-Dec-21,42938.4
nothern BANK,2053,31-Dec-21,26565.3
nothern BANK,2054,31-Dec-21,69335.2
nothern BANK,2055,31-Dec-21,11560.2
nothern BANK,2056,31-Dec-21,51450.7
nothern BANK,2057,31-Dec-21,50552.4
nothern BANK,2058,31-Dec-21,19476.7
nothern BANK,2059,31-Dec-21,32919.3
nothern BANK,2060,31-Dec-21,37697.4
nothern BANK,2061,31-Dec-21,20167.9
nothern BANK,2062,31-Dec-21,37187.2
nothern BANK,2063,31-Dec-21,44145.2
nothern BANK,2064,31-Dec-21,23133
nothern BANK,2065,31-Dec-21,36862.5
nothern BANK,2066,31-Dec-21,22384.2
nothern BANK,2067,31-Dec-21,63423.1
nothern BANK,2068,31-Dec-21,14393.6
nothern BANK,2069,31-Dec-21,55653.7
nothern BANK,2070,31-Dec-21,49830
nothern BANK,2071,31-Dec-21,44412.3
nothern BANK,2072,31-Dec-21,88880.5
nothern BANK,2073,31-Dec-21,47128.8
nothern BANK,2074,31-Dec-21,18040.7
nothern BANK,2075,31-Dec-21,19257
nothern BANK,2076,31-Dec-21,22582.3
nothern BANK,2077,31-Dec-21,35010.4
nothern BANK,2078,31-Dec-21,38748.2
nothern BANK,2079,31-Dec-21,69624.6
nothern BANK,2080,31-Dec-21,54904.9
nothern BANK,2081,31-Dec-21,31448.4
nothern BANK,2082,31-Dec-21,18817.5
nothern BANK,2083,31-Dec-21,24124
nothern BANK,2084,31-Dec-21,72927.6
nothern BANK,2085,31-Dec-21,33969.8
nothern BANK,2086,31-Dec-21,83767
nothern BANK,2087,31-Dec-21,25663.8
nothern BANK,2088,31-Dec-21,19182
nothern BANK,2089,31-Dec-21,21208
nothern BANK,2090,31-Dec-21,32258.2
nothern BANK,2091,31-Dec-21,40117.3
nothern BANK,2092,31-Dec-21,17180
nothern BANK,2093,31-Dec-21,58638
nothern BANK,2094,31-Dec-21,21318.2
nothern BANK,2095,31-Dec-21,77987.9
nothern BANK,2096,31-Dec-21,54078.2
nothern BANK,2097,31-Dec-21,24937.1
nothern BANK,2099,31-Dec-21,85933.6
nothern BANK,2101,31-Dec-21,27709.5
nothern BANK,2102,31-Dec-21,17007.8
nothern BANK,2103,31-Dec-21,12434.7
nothern BANK,2104,31-Dec-21,47584.5
nothern BANK,2105,31-Dec-21,19590.2
nothern BANK,2106,31-Dec-21,23331
nothern BANK,2107,31-Dec-21,28105.5
nothern BANK,2108,31-Dec-21,25164.6
nothern BANK,2109,31-Dec-21,58542.6
nothern BANK,2110,31-Dec-21,20570.6
nothern BANK,2111,31-Dec-21,55644.4
nothern BANK,2112,31-Dec-21,41610.4
nothern BANK,2113,31-Dec-21,25852.4
nothern BANK,2114,31-Dec-21,22816.1
nothern BANK,2115,31-Dec-21,12651.4
nothern BANK,2116,31-Dec-21,38880.3
nothern BANK,2117,31-Dec-21,21191.6
nothern BANK,2118,31-Dec-21,55730.3
nothern BANK,2119,31-Dec-21,27240.9
nothern BANK,2121,31-Dec-21,40037.3
nothern BANK,2122,31-Dec-21,91945.7
nothern BANK,2123,31-Dec-21,15177.1
nothern BANK,2124,31-Dec-21,59617.9
nothern BANK,2125,31-Dec-21,79990.7
nothern BANK,2126,31-Dec-21,70598.8
nothern BANK,2127,31-Dec-21,23530.4
nothern BANK,2128,31-Dec-21,21136.7
nothern BANK,2130,31-Dec-21,65161
nothern BANK,2131,31-Dec-21,42294.6
nothern BANK,2132,31-Dec-21,47251.6
nothern BANK,2133,31-Dec-21,13442.6
nothern BANK,2134,31-Dec-21,33205.2
nothern BANK,2135,31-Dec-21,27702.9
nothern BANK,2136,31-Dec-21,41770.1
nothern BANK,2137,31-Dec-21,48143.6
nothern BANK,2138,31-Dec-21,80053.6
nothern BANK,2139,31-Dec-21,37033.8
nothern BANK,2140,31-Dec-21,23526.6
nothern BANK,2141,31-Dec-21,69695.7
nothern BANK,2142,31-Dec-21,49961.2
nothern BANK,2143,31-Dec-21,38613.9
nothern BANK,2144,31-Dec-21,-842.3
nothern BANK,2146,31-Dec-21,57343
nothern BANK,2147,31-Dec-21,13118.5
nothern BANK,2148,31-Dec-21,14477.8
nothern BANK,2149,31-Dec-21,20883.5
nothern BANK,2150,31-Dec-21,14782.3
nothern BANK,2151,31-Dec-21,24138.2
nothern BANK,2153,31-Dec-21,18308.8
nothern BANK,2154,31-Dec-21,22585.6
nothern BANK,2155,31-Dec-21,19344
nothern BANK,2156,31-Dec-21,57662.8
nothern BANK,2157,31-Dec-21,26295.8
nothern BANK,2158,31-Dec-21,31048.4
nothern BANK,2159,31-Dec-21,32865.4
nothern BANK,2160,31-Dec-21,36371
nothern BANK,2161,31-Dec-21,39131.2
nothern BANK,2162,31-Dec-21,56933.9
nothern BANK,2163,31-Dec-21,48813.5
nothern BANK,2164,31-Dec-21,62522.1
nothern BANK,2165,31-Dec-21,46650.8
nothern BANK,2166,31-Dec-21,27810.4
nothern BANK,2167,31-Dec-21,68860.9
nothern BANK,2169,31-Dec-21,60751
nothern BANK,2170,31-Dec-21,58533
nothern BANK,2172,31-Dec-21,21672.4
nothern BANK,2173,31-Dec-21,28422.5
nothern BANK,2175,31-Dec-21,99900.2
nothern BANK,2176,31-Dec-21,45766.9
nothern BANK,2177,31-Dec-21,17417.4
nothern BANK,2178,31-Dec-21,61357.5
nothern BANK,2179,31-Dec-21,46208.5
nothern BANK,2182,31-Dec-21,31081.2
nothern BANK,2183,31-Dec-21,39709.6
nothern BANK,2184,31-Dec-21,59524.3
nothern BANK,2185,31-Dec-21,39931.6
nothern BANK,2186,31-Dec-21,15765.1
nothern BANK,2187,31-Dec-21,73163.7
nothern BANK,2189,31-Dec-21,48141.2
nothern BANK,2190,31-Dec-21,26323.7
nothern BANK,2191,31-Dec-21,28715.1
nothern BANK,2192,31-Dec-21,55174.6
nothern BANK,2193,31-Dec-21,16364.5
nothern BANK,2194,31-Dec-21,32109.4
nothern BANK,2195,31-Dec-21,79826.4
nothern BANK,2196,31-Dec-21,28128.8
nothern BANK,2197,31-Dec-21,43935.2
nothern BANK,2199,31-Dec-21,20123.6
nothern BANK,2200,31-Dec-21,32537.6
nothern BANK,2201,31-Dec-21,16100.7
nothern BANK,2203,31-Dec-21,24855.1
nothern BANK,2204,31-Dec-21,23346.1
nothern BANK,2205,31-Dec-21,16021.2
nothern BANK,2206,31-Dec-21,41343.3
nothern BANK,2207,31-Dec-21,37023.4
nothern BANK,2208,31-Dec-21,17383.2
nothern BANK,2209,31-Dec-21,50646
nothern BANK,2210,31-Dec-21,37406.9
nothern BANK,2211,31-Dec-21,47414.8
nothern BANK,2212,31-Dec-21,27079.3
nothern BANK,2213,31-Dec-21,33180.9
nothern BANK,2214,31-Dec-21,30187.3
nothern BANK,2216,31-Dec-21,53355.6
nothern BANK,2218,31-Dec-21,58333.1
nothern BANK,2219,31-Dec-21,55232.4
nothern BANK,2220,31-Dec-21,15426.6
nothern BANK,2222,31-Dec-21,61595.6
nothern BANK,2223,31-Dec-21,13772.7
nothern BANK,2224,31-Dec-21,51775.5
nothern BANK,2225,31-Dec-21,12627
nothern BANK,2226,31-Dec-21,36845.2
nothern BANK,2227,31-Dec-21,65007.9
nothern BANK,2228,31-Dec-21,17747.6
nothern BANK,2229,31-Dec-21,35479.4
nothern BANK,2230,31-Dec-21,32300.6
nothern BANK,2231,31-Dec-21,22555.1
nothern BANK,2232,31-Dec-21,42657.7
nothern BANK,2233,31-Dec-21,18105.4
nothern BANK,2234,31-Dec-21,18624.5
nothern BANK,2235,31-Dec-21,19915.8
nothern BANK,2236,31-Dec-21,10912
nothern BANK,2237,31-Dec-21,64629
nothern BANK,2239,31-Dec-21,43054.5
nothern BANK,2240,31-Dec-21,97563
nothern BANK,2241,31-Dec-21,57587.2
nothern BANK,2242,31-Dec-21,100627.2
nothern BANK,2243,31-Dec-21,46276.3
nothern BANK,2244,31-Dec-21,24372.8
nothern BANK,2245,31-Dec-21,35792.4
nothern BANK,2246,31-Dec-21,63475
nothern BANK,2247,31-Dec-21,42256.4
nothern BANK,2250,31-Dec-21,55722.6
nothern BANK,2252,31-Dec-21,19131.7
nothern BANK,2253,31-Dec-21,30067
nothern BANK,2254,31-Dec-21,25152.2
nothern BANK,2255,31-Dec-21,21887.2
nothern BANK,2256,31-Dec-21,21608.8
nothern BANK,2257,31-Dec-21,25627.8
nothern BANK,2258,31-Dec-21,38386.2
nothern BANK,2259,31-Dec-21,22347.1
nothern BANK,2260,31-Dec-21,-5425.5
nothern BANK,2261,31-Dec-21,19278.1
nothern BANK,2262,31-Dec-21,83059.5
nothern BANK,2263,31-Dec-21,63280
nothern BANK,2264,31-Dec-21,29168.8
nothern BANK,2265,31-Dec-21,22377.3
nothern BANK,2266,31-Dec-21,49039.4
nothern BANK,2267,31-Dec-21,74110
nothern BANK,2268,31-Dec-21,39888.1
nothern BANK,2269,31-Dec-21,31651.2
nothern BANK,2270,31-Dec-21,24455
nothern BANK,2271,31-Dec-21,22096.3
nothern BANK,2272,31-Dec-21,25490.7
nothern BANK,2274,31-Dec-21,36567.6
nothern BANK,2275,31-Dec-21,17269.5
nothern BANK,2276,31-Dec-21,46788.8
nothern BANK,2278,31-Dec-21,30605.7
nothern BANK,2279,31-Dec-21,58873.1
nothern BANK,2280,31-Dec-21,62779
nothern BANK,2281,31-Dec-21,24575
nothern BANK,2282,31-Dec-21,58485
nothern BANK,2285,31-Dec-21,50586.2
nothern BANK,2286,31-Dec-21,32151.3
nothern BANK,2287,31-Dec-21,70158.8
nothern BANK,2288,31-Dec-21,79298
nothern BANK,2289,31-Dec-21,27066.5
nothern BANK,2290,31-Dec-21,24201.6
nothern BANK,2291,31-Dec-21,13853.2
nothern BANK,2292,31-Dec-21,28183.7
nothern BANK,2293,31-Dec-21,14394.5
nothern BANK,2294,31-Dec-21,29177.5
nothern BANK,2295,31-Dec-21,29396.9
nothern BANK,2296,31-Dec-21,55256.2
nothern BANK,2297,31-Dec-21,15400.8
nothern BANK,2298,31-Dec-21,62526.4
nothern BANK,2299,31-Dec-21,23663.4
nothern BANK,2301,31-Dec-21,45575.8
nothern BANK,2302,31-Dec-21,30659
nothern BANK,2303,31-Dec-21,42733.5
nothern BANK,2304,31-Dec-21,30106.4
nothern BANK,2305,31-Dec-21,-10935.9
nothern BANK,2306,31-Dec-21,24560.5
nothern BANK,2307,31-Dec-21,24808
nothern BANK,2309,31-Dec-21,29585.8
nothern BANK,2310,31-Dec-21,45404
nothern BANK,2311,31-Dec-21,41761.4
nothern BANK,2313,31-Dec-21,44807.3
nothern BANK,2314,31-Dec-21,35273.5
nothern BANK,2315,31-Dec-21,40892.9
nothern BANK,2316,31-Dec-21,23006.2
nothern BANK,2318,31-Dec-21,35078.8
nothern BANK,2319,31-Dec-21,31953.7
nothern BANK,2321,31-Dec-21,59277.4
nothern BANK,2322,31-Dec-21,109037.7
nothern BANK,2323,31-Dec-21,62084.9
nothern BANK,2324,31-Dec-21,24583.7
nothern BANK,2325,31-Dec-21,28816.3
nothern BANK,2326,31-Dec-21,31530
nothern BANK,2327,31-Dec-21,27092.3
nothern BANK,2328,31-Dec-21,63715.7
nothern BANK,2329,31-Dec-21,24312.5
nothern BANK,2330,31-Dec-21,20667
nothern BANK,2331,31-Dec-21,21648
nothern BANK,2332,31-Dec-21,48787.6
nothern BANK,2333,31-Dec-21,24380.9
nothern BANK,2334,31-Dec-21,29570.3
nothern BANK,2335,31-Dec-21,1223.3
nothern BANK,2336,31-Dec-21,15612
nothern BANK,2337,31-Dec-21,70300.7
nothern BANK,2338,31-Dec-21,25912
nothern BANK,2339,31-Dec-21,12328.8
nothern BANK,2340,31-Dec-21,34510.3
nothern BANK,2341,31-Dec-21,16148.3
nothern BANK,2342,31-Dec-21,26316.7
nothern BANK,2343,31-Dec-21,44334.3
nothern BANK,2344,31-Dec-21,21251
nothern BANK,2345,31-Dec-21,45472.7
nothern BANK,2346,31-Dec-21,3008.2
nothern BANK,2347,31-Dec-21,27540.1
nothern BANK,2348,31-Dec-21,13484
nothern BANK,2349,31-Dec-21,17111.5
nothern BANK,2350,31-Dec-21,50629.8
nothern BANK,2351,31-Dec-21,69058.9
nothern BANK,2352,31-Dec-21,77375.6
nothern BANK,2353,31-Dec-21,66544.1
nothern BANK,2354,31-Dec-21,57267.4
nothern BANK,2355,31-Dec-21,44222.4
nothern BANK,2356,31-Dec-21,24664
nothern BANK,2357,31-Dec-21,29626.2
nothern BANK,2358,31-Dec-21,18761.9
nothern BANK,2359,31-Dec-21,24948.5
nothern BANK,2360,31-Dec-21,44977.6
nothern BANK,2361,31-Dec-21,21382.4
nothern BANK,2362,31-Dec-21,20248.1
nothern BANK,2363,31-Dec-21,34431
nothern BANK,2364,31-Dec-21,24798.1
nothern BANK,2365,31-Dec-21,25808.6
nothern BANK,2366,31-Dec-21,22648.9
nothern BANK,2367,31-Dec-21,35875.1
nothern BANK,2369,31-Dec-21,48255.2
nothern BANK,2370,31-Dec-21,43269.5
nothern BANK,2371,31-Dec-21,42911.1
nothern BANK,2372,31-Dec-21,30522.1
nothern BANK,2373,31-Dec-21,13140
nothern BANK,2374,31-Dec-21,22115.6
nothern BANK,2375,31-Dec-21,57531.3
nothern BANK,2376,31-Dec-21,30863.2
nothern BANK,2377,31-Dec-21,21067.1
nothern BANK,2378,31-Dec-21,18234.7
nothern BANK,2379,31-Dec-21,19553.9
nothern BANK,2380,31-Dec-21,34225.2
nothern BANK,2381,31-Dec-21,43824.2
nothern BANK,2382,31-Dec-21,15009.4
nothern BANK,2383,31-Dec-21,39059.4
nothern BANK,2384,31-Dec-21,60566.5
nothern BANK,2385,31-Dec-21,67699.8
nothern BANK,2386,31-Dec-21,52127.3
nothern BANK,2387,31-Dec-21,17329.6
nothern BANK,2388,31-Dec-21,24882
nothern BANK,2389,31-Dec-21,45366.3
nothern BANK,2390,31-Dec-21,93418.6
nothern BANK,2391,31-Dec-21,29612.3
nothern BANK,2392,31-Dec-21,17222.8
nothern BANK,2393,31-Dec-21,35922.3
nothern BANK,2394,31-Dec-21,36627
nothern BANK,2395,31-Dec-21,38397
nothern BANK,2396,31-Dec-21,23963.4
nothern BANK,2397,31-Dec-21,27142.1
nothern BANK,2398,31-Dec-21,35874.9
nothern BANK,2399,31-Dec-21,46598.6
nothern BANK,2400,31-Dec-21,36465.4
nothern BANK,2401,31-Dec-21,41796.9
nothern BANK,2402,31-Dec-21,14940
nothern BANK,2403,31-Dec-21,27827.1
nothern BANK,2404,31-Dec-21,43530.5
nothern BANK,2405,31-Dec-21,32794.6
nothern BANK,2406,31-Dec-21,15716
nothern BANK,2407,31-Dec-21,26677.5
nothern BANK,2408,31-Dec-21,46592.1
nothern BANK,2409,31-Dec-21,43446.9
nothern BANK,2410,31-Dec-21,65224.5
nothern BANK,2411,31-Dec-21,71248.9
nothern BANK,2413,31-Dec-21,29896.5
nothern BANK,2414,31-Dec-21,13487.5
nothern BANK,2415,31-Dec-21,25478.7
nothern BANK,2416,31-Dec-21,32834
nothern BANK,2417,31-Dec-21,29713.3
nothern BANK,2418,31-Dec-21,46342.9
nothern BANK,2419,31-Dec-21,52627.8
nothern BANK,2420,31-Dec-21,14658.1
nothern BANK,2421,31-Dec-21,44964.5
nothern BANK,2423,31-Dec-21,15599.6
nothern BANK,2424,31-Dec-21,69047.4
nothern BANK,2425,31-Dec-21,25223.1
nothern BANK,2427,31-Dec-21,53703.5
nothern BANK,2428,31-Dec-21,39825.7
nothern BANK,2429,31-Dec-21,63122.6
nothern BANK,2430,31-Dec-21,46274.7
nothern BANK,2431,31-Dec-21,40559.7
nothern BANK,2432,31-Dec-21,31392.7
nothern BANK,2433,31-Dec-21,36165.2
nothern BANK,2434,31-Dec-21,21342.8
nothern BANK,2435,31-Dec-21,27188.1
nothern BANK,2436,31-Dec-21,64501.2
nothern BANK,2437,31-Dec-21,16393.1
nothern BANK,2438,31-Dec-21,19215.2
nothern BANK,2439,31-Dec-21,27557.3
nothern BANK,2441,31-Dec-21,42558.3
nothern BANK,2443,31-Dec-21,35981.1
nothern BANK,2444,31-Dec-21,91383
nothern BANK,2445,31-Dec-21,17319.2
nothern BANK,2446,31-Dec-21,50422.1
nothern BANK,2447,31-Dec-21,42718.8
nothern BANK,2448,31-Dec-21,16108.6
nothern BANK,2450,31-Dec-21,81433
nothern BANK,2451,31-Dec-21,32636.6
nothern BANK,2452,31-Dec-21,21231.6
nothern BANK,2453,31-Dec-21,26730.8
nothern BANK,2454,31-Dec-21,26526.9
nothern BANK,2455,31-Dec-21,30707
nothern BANK,2456,31-Dec-21,39208.6
nothern BANK,2457,31-Dec-21,17571.1
nothern BANK,2458,31-Dec-21,22674.8
nothern BANK,2459,31-Dec-21,20474
nothern BANK,2460,31-Dec-21,49880.5
nothern BANK,2461,31-Dec-21,21559.4
nothern BANK,2463,31-Dec-21,34812.4
nothern BANK,2464,31-Dec-21,52532.9
nothern BANK,2465,31-Dec-21,24036.5
nothern BANK,2466,31-Dec-21,85855.6
nothern BANK,2467,31-Dec-21,86530.3
nothern BANK,2468,31-Dec-21,22183.7
nothern BANK,2469,31-Dec-21,20804.3
nothern BANK,2470,31-Dec-21,42812.9
nothern BANK,2471,31-Dec-21,34144
nothern BANK,2472,31-Dec-21,80687
nothern BANK,2473,31-Dec-21,18582.9
nothern BANK,2474,31-Dec-21,13768.5
nothern BANK,2475,31-Dec-21,32346.3
nothern BANK,2476,31-Dec-21,16782.2
nothern BANK,2477,31-Dec-21,16270.9
nothern BANK,2479,31-Dec-21,22992.3
nothern BANK,2480,31-Dec-21,83476.9
nothern BANK,2482,31-Dec-21,51108.5
nothern BANK,2483,31-Dec-21,46723.2
nothern BANK,2484,31-Dec-21,37447.4
nothern BANK,2486,31-Dec-21,81160
nothern BANK,2487,31-Dec-21,31528.2
nothern BANK,2488,31-Dec-21,30646.9
nothern BANK,2489,31-Dec-21,27764.2
nothern BANK,2490,31-Dec-21,57449.9
nothern BANK,2491,31-Dec-21,29811.2
nothern BANK,2492,31-Dec-21,23268.2
nothern BANK,2493,31-Dec-21,73169.8
nothern BANK,2494,31-Dec-21,83419.3
nothern BANK,2496,31-Dec-21,17795
nothern BANK,2497,31-Dec-21,28134.6
nothern BANK,2498,31-Dec-21,24174
nothern BANK,2499,31-Dec-21,29804.7
nothern BANK,2500,31-Dec-21,29243.2
nothern BANK,2501,31-Dec-21,54610.1
nothern BANK,2502,31-Dec-21,14699.9
nothern BANK,2503,31-Dec-21,31925.5
nothern BANK,2504,31-Dec-21,22557.3
nothern BANK,2505,31-Dec-21,30731.6
nothern BANK,2506,31-Dec-21,26135.3
nothern BANK,2507,31-Dec-21,32266
nothern BANK,2508,31-Dec-21,17724.6
nothern BANK,2509,31-Dec-21,75254.5
nothern BANK,2510,31-Dec-21,48889.4
nothern BANK,2511,31-Dec-21,20441
nothern BANK,2513,31-Dec-21,17218
nothern BANK,2514,31-Dec-21,61548.7
nothern BANK,2515,31-Dec-21,58785.4
nothern BANK,2516,31-Dec-21,65964.1
nothern BANK,2517,31-Dec-21,61363.3
nothern BANK,2519,31-Dec-21,39636.4
nothern BANK,2520,31-Dec-21,19957.7
nothern BANK,2521,31-Dec-21,75244.2
nothern BANK,2522,31-Dec-21,8131.8
nothern BANK,2523,31-Dec-21,17668
nothern BANK,2524,31-Dec-21,16445.2
nothern BANK,2525,31-Dec-21,13055.7
nothern BANK,2526,31-Dec-21,18380
nothern BANK,2527,31-Dec-21,84126.7
nothern BANK,2528,31-Dec-21,24233
nothern BANK,2530,31-Dec-21,27991.5
nothern BANK,2531,31-Dec-21,27886.2
nothern BANK,2532,31-Dec-21,36849.1
nothern BANK,2533,31-Dec-21,34607.9
nothern BANK,2534,31-Dec-21,26710
nothern BANK,2535,31-Dec-21,32628.8
nothern BANK,2536,31-Dec-21,28687.1
nothern BANK,2537,31-Dec-21,90280.9
nothern BANK,2538,31-Dec-21,26625.3
nothern BANK,2539,31-Dec-21,27865.2
nothern BANK,2540,31-Dec-21,46125.3
nothern BANK,2541,31-Dec-21,50692.5
nothern BANK,2542,31-Dec-21,22068.4
nothern BANK,2543,31-Dec-21,67147.7
nothern BANK,2544,31-Dec-21,46277.2
nothern BANK,2545,31-Dec-21,22933.2
nothern BANK,2546,31-Dec-21,26735.7
nothern BANK,2547,31-Dec-21,75912.4
nothern BANK,2548,31-Dec-21,37620.6
nothern BANK,2549,31-Dec-21,47225
nothern BANK,2550,31-Dec-21,69818.1
nothern BANK,2551,31-Dec-21,31276.8
nothern BANK,2552,31-Dec-21,41537.4
nothern BANK,2553,31-Dec-21,20798.3
nothern BANK,2554,31-Dec-21,48173.1
nothern BANK,2555,31-Dec-21,70983.8
nothern BANK,2557,31-Dec-21,19003.4
nothern BANK,2558,31-Dec-21,12622.9
nothern BANK,2559,31-Dec-21,54545.5
nothern BANK,2560,31-Dec-21,28305.1
nothern BANK,2561,31-Dec-21,40081
nothern BANK,2562,31-Dec-21,18953.8
nothern BANK,2563,31-Dec-21,47968.7
nothern BANK,2564,31-Dec-21,28831.9
nothern BANK,2565,31-Dec-21,17934.3
nothern BANK,2567,31-Dec-21,10786.8
nothern BANK,2568,31-Dec-21,38195.2
nothern BANK,2569,31-Dec-21,30340.3
nothern BANK,2570,31-Dec-21,19891.7
nothern BANK,2571,31-Dec-21,69311
nothern BANK,2572,31-Dec-21,61479.9
nothern BANK,2574,31-Dec-21,93089
nothern BANK,2575,31-Dec-21,24039.3
nothern BANK,2576,31-Dec-21,28784.3
nothern BANK,2577,31-Dec-21,31534.9
nothern BANK,2578,31-Dec-21,14527.8
nothern BANK,2579,31-Dec-21,23083.4
nothern BANK,2580,31-Dec-21,66838
nothern BANK,2581,31-Dec-21,61037.9
nothern BANK,2582,31-Dec-21,63063.3
nothern BANK,2583,31-Dec-21,65529.6
nothern BANK,2584,31-Dec-21,20374.2
nothern BANK,2585,31-Dec-21,11474.9
nothern BANK,2586,31-Dec-21,40014.5
nothern BANK,2587,31-Dec-21,28144
nothern BANK,2588,31-Dec-21,40332.9
nothern BANK,2589,31-Dec-21,12948.2
nothern BANK,2590,31-Dec-21,14671.8
nothern BANK,2591,31-Dec-21,25610.2
nothern BANK,2592,31-Dec-21,90074
nothern BANK,2593,31-Dec-21,22649.8
nothern BANK,2594,31-Dec-21,15217.5
nothern BANK,2595,31-Dec-21,25971.2
nothern BANK,2596,31-Dec-21,29076.2
nothern BANK,2597,31-Dec-21,41808.8
nothern BANK,2598,31-Dec-21,4731
nothern BANK,2599,31-Dec-21,17656.1
nothern BANK,2600,31-Dec-21,32385.8
nothern BANK,2602,31-Dec-21,55388.9
nothern BANK,2603,31-Dec-21,27372.9
nothern BANK,2604,31-Dec-21,25714.3
nothern BANK,2605,31-Dec-21,17912
nothern BANK,2606,31-Dec-21,23464.1
nothern BANK,2607,31-Dec-21,34877.7
nothern BANK,2608,31-Dec-21,26182.4
nothern BANK,2609,31-Dec-21,27245.4
nothern BANK,2610,31-Dec-21,17968
nothern BANK,2611,31-Dec-21,66494
nothern BANK,2612,31-Dec-21,24478.1
nothern BANK,2613,31-Dec-21,15536.7
nothern BANK,2614,31-Dec-21,12855.8
nothern BANK,2615,31-Dec-21,41024.7
nothern BANK,2616,31-Dec-21,23669.3
nothern BANK,2617,31-Dec-21,23474.5
nothern BANK,2618,31-Dec-21,15291.4
nothern BANK,2619,31-Dec-21,39094.5
nothern BANK,2620,31-Dec-21,38859.5
nothern BANK,2621,31-Dec-21,14601.3
nothern BANK,2622,31-Dec-21,38849.9
nothern BANK,2623,31-Dec-21,59184.1
nothern BANK,2624,31-Dec-21,63094.3
nothern BANK,2625,31-Dec-21,69755.8
nothern BANK,2627,31-Dec-21,36190.7
nothern BANK,2628,31-Dec-21,94189.4
nothern BANK,2629,31-Dec-21,57090.8
nothern BANK,2630,31-Dec-21,45900.9
nothern BANK,2631,31-Dec-21,25318.7
nothern BANK,2632,31-Dec-21,47559.7
nothern BANK,2633,31-Dec-21,51491.4
nothern BANK,2634,31-Dec-21,38482.5
nothern BANK,2635,31-Dec-21,61527
nothern BANK,2636,31-Dec-21,15500.1
nothern BANK,2637,31-Dec-21,40787
nothern BANK,2638,31-Dec-21,42974.6
nothern BANK,2639,31-Dec-21,46689.1
nothern BANK,2640,31-Dec-21,63926.9
nothern BANK,2641,31-Dec-21,95344.2
nothern BANK,2642,31-Dec-21,29052.5
nothern BANK,2644,31-Dec-21,22818.8
nothern BANK,2645,31-Dec-21,35837.6
nothern BANK,2646,31-Dec-21,42603.6
nothern BANK,2647,31-Dec-21,86060
nothern BANK,2648,31-Dec-21,38312.3
nothern BANK,2649,31-Dec-21,56386.3
nothern BANK,2650,31-Dec-21,51415.5
nothern BANK,2651,31-Dec-21,50044.4
nothern BANK,2652,31-Dec-21,52498
nothern BANK,2653,31-Dec-21,67340.9
nothern BANK,2654,31-Dec-21,17719.5
nothern BANK,2655,31-Dec-21,75584.6
nothern BANK,2656,31-Dec-21,29055.9
nothern BANK,2657,31-Dec-21,31316
nothern BANK,2659,31-Dec-21,39299.1
nothern BANK,2660,31-Dec-21,36181.7
nothern BANK,2661,31-Dec-21,21300.2
nothern BANK,2662,31-Dec-21,27933.6
nothern BANK,2663,31-Dec-21,24946.5
nothern BANK,2664,31-Dec-21,53755.2
nothern BANK,2665,31-Dec-21,37819.3
nothern BANK,2666,31-Dec-21,18387
nothern BANK,2667,31-Dec-21,17118.4
nothern BANK,2668,31-Dec-21,38400
nothern BANK,2670,31-Dec-21,48716.9
nothern BANK,2671,31-Dec-21,29588.2
nothern BANK,2672,31-Dec-21,11683.1
nothern BANK,2673,31-Dec-21,24741
nothern BANK,2674,31-Dec-21,26129.7
nothern BANK,2675,31-Dec-21,16631.5
nothern BANK,2676,31-Dec-21,45158.9
nothern BANK,2677,31-Dec-21,27893.2
nothern BANK,2678,31-Dec-21,53516.3
nothern BANK,2679,31-Dec-21,25828.4
nothern BANK,2680,31-Dec-21,22606
nothern BANK,2681,31-Dec-21,86767.9
nothern BANK,2684,31-Dec-21,28767.4
nothern BANK,2685,31-Dec-21,25024.7
nothern BANK,2686,31-Dec-21,13613.3
nothern BANK,2687,31-Dec-21,21054.9
nothern BANK,2688,31-Dec-21,14750.2
nothern BANK,2689,31-Dec-21,53989.6
nothern BANK,2690,31-Dec-21,34798.4
nothern BANK,2691,31-Dec-21,30897.9
nothern BANK,2692,31-Dec-21,42518
nothern BANK,2693,31-Dec-21,26556.4
nothern BANK,2694,31-Dec-21,65073.5
